<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TSEClose>
geram18,d,20161020,000000,1099660,1103350,1099660,1100810,1100810
geram18,d,20161022,000000,1097350,1100350,1097350,1099890,1099890
geram18,d,20161023,000000,1100120,1104270,1100120,1103810,1103810
geram18,d,20161024,000000,1103120,1109350,1103120,1104620,1104620
geram18,d,20161025,000000,1105660,1110840,1105660,1110840,1110840
geram18,d,20161026,000000,1109580,1114300,1109580,1110730,1110730
geram18,d,20161027,000000,1108190,1111650,1108190,1109580,1109580
geram18,d,20161029,000000,1113270,1116730,1113270,1115800,1115800
geram18,d,20161030,000000,1116030,1123070,1116030,1122490,1122490
geram18,d,20161031,000000,1117650,1123410,1117650,1120760,1120760
geram18,d,20161101,000000,1122030,1130560,1122030,1129180,1129180
geram18,d,20161102,000000,1129640,1140250,1129640,1138170,1138170
geram18,d,20161103,000000,1127570,1137480,1127570,1134250,1134250
geram18,d,20161105,000000,1137250,1140250,1137250,1139440,1139440
geram18,d,20161106,000000,1140480,1145790,1140480,1143250,1143250
geram18,d,20161107,000000,1124570,1133330,1124570,1125720,1125720
geram18,d,20161108,000000,1123880,1132410,1123880,1125720,1125720
geram18,d,20161109,000000,1131950,1155930,1131950,1132180,1132180
geram18,d,20161110,000000,1127800,1137480,1127800,1130100,1130100
geram18,d,20161112,000000,1100580,1105420,1100580,1103120,1103120
geram18,d,20161113,000000,1101730,1108880,1101730,1108420,1108420
geram18,d,20161114,000000,1098280,1111880,1098280,1111420,1111420
geram18,d,20161115,000000,1104730,1115920,1104730,1108310,1108310
geram18,d,20161116,000000,1104960,1110500,1104960,1108190,1108190
geram18,d,20161117,000000,1103810,1110730,1103810,1104270,1104270
geram18,d,20161119,000000,1094580,1099660,1094580,1097120,1097120
geram18,d,20161121,000000,1096660,1103120,1096660,1102200,1102200
geram18,d,20161122,000000,1101730,1107500,1101730,1105890,1105890
geram18,d,20161123,000000,1102200,1111420,1102200,1104500,1104500
geram18,d,20161124,000000,1097350,1103580,1097350,1100120,1100120
geram18,d,20161126,000000,1100120,1104500,1100120,1103810,1103810
geram18,d,20161127,000000,1104040,1118570,1104040,1117650,1117650
geram18,d,20161128,000000,1117420,1125490,1117420,1124110,1124110
geram18,d,20161129,000000,1123180,1135180,1123180,1129180,1129180
geram18,d,20161201,000000,1106120,1114420,1106120,1107500,1107500
geram18,d,20161203,000000,1106810,1125030,1106810,1124570,1124570
geram18,d,20161204,000000,1127570,1134720,1127570,1131030,1131030
geram18,d,20161205,000000,1122260,1134720,1122260,1131030,1131030
geram18,d,20161206,000000,1121110,1129640,1121110,1122030,1122030
geram18,d,20161207,000000,1119950,1126410,1119950,1124110,1124110
geram18,d,20161208,000000,1123180,1126640,1123180,1124340,1124340
geram18,d,20161213,000000,1127100,1131950,1127100,1129640,1129640
geram18,d,20161214,000000,1129870,1134250,1129870,1132870,1132870
geram18,d,20161215,000000,1123180,1128030,1123180,1123180,1123180
geram18,d,20161217,000000,1123180,1125030,1123180,1124110,1124110
geram18,d,20161218,000000,1121110,1124800,1121110,1122950,1122950
geram18,d,20161219,000000,1122490,1125490,1122490,1124340,1124340
geram18,d,20161220,000000,1123640,1126410,1123640,1126410,1126410
geram18,d,20161221,000000,1125950,1131030,1125950,1127570,1127570
geram18,d,20161222,000000,1126640,1129180,1126640,1127800,1127800
geram18,d,20161224,000000,1126870,1135410,1126870,1134250,1134250
geram18,d,20161225,000000,1134830,1141400,1134830,1140940,1140940
geram18,d,20161226,000000,1139100,1158930,1139100,1150400,1150400
geram18,d,20161227,000000,1154320,1168160,1154320,1158930,1158930
geram18,d,20161228,000000,1135180,1163310,1135180,1147400,1147400
geram18,d,20161229,000000,1143020,1149940,1143020,1146480,1146480
geram18,d,20161231,000000,1121800,1145790,1121800,1124110,1124110
geram18,d,20170101,000000,1107270,1127100,1107270,1125030,1125030
geram18,d,20170102,000000,1122950,1131950,1122950,1130560,1130560
geram18,d,20170103,000000,1125950,1136790,1125950,1131720,1131720
geram18,d,20170104,000000,1129640,1135640,1129640,1133330,1133330
geram18,d,20170105,000000,1133100,1141400,1133100,1140940,1140940
geram18,d,20170107,000000,1137710,1146710,1137710,1144860,1144860
geram18,d,20170108,000000,1143020,1148780,1143020,1147170,1147170
geram18,d,20170109,000000,1145550,1148780,1145550,1148320,1148320
geram18,d,20170110,000000,1147400,1151550,1147400,1149010,1149010
geram18,d,20170111,000000,1147400,1153860,1147400,1152010,1152010
geram18,d,20170112,000000,1153400,1164240,1153400,1159160,1159160
geram18,d,20170114,000000,1147630,1161470,1147630,1147860,1147860
geram18,d,20170115,000000,1145090,1154090,1145090,1153400,1153400
geram18,d,20170116,000000,1149940,1158240,1149940,1150860,1150860
geram18,d,20170117,000000,1150400,1156160,1150400,1152240,1152240
geram18,d,20170118,000000,1149480,1154090,1149480,1150860,1150860
geram18,d,20170119,000000,1145320,1149010,1145320,1146710,1146710
geram18,d,20170121,000000,1140480,1147860,1140480,1140480,1140480
geram18,d,20170122,000000,1140250,1146250,1140250,1146020,1146020
geram18,d,20170123,000000,1146020,1149010,1146020,1147860,1147860
geram18,d,20170124,000000,1147400,1150400,1147400,1147860,1147860
geram18,d,20170125,000000,1142560,1146480,1142560,1144400,1144400
geram18,d,20170126,000000,1141860,1145320,1141860,1142560,1142560
geram18,d,20170128,000000,1137480,1143940,1137480,1139670,1139670
geram18,d,20170129,000000,1138170,1142090,1138170,1139900,1139900
geram18,d,20170130,000000,1127550,1139670,1127550,1130780,1130780
geram18,d,20170131,000000,1129740,1139780,1129740,1137940,1137940
geram18,d,20170201,000000,1134010,1142320,1134010,1136320,1136320
geram18,d,20170202,000000,1137710,1144400,1137710,1140480,1140480
geram18,d,20170204,000000,1141400,1149250,1141400,1149020,1149020
geram18,d,20170205,000000,1145330,1154330,1145330,1150870,1150870
geram18,d,20170206,000000,1150640,1156410,1150640,1155480,1155480
geram18,d,20170207,000000,1150400,1157790,1150400,1151560,1151560
geram18,d,20170208,000000,1147860,1158020,1147860,1154790,1154790
geram18,d,20170209,000000,1153170,1157330,1153170,1153870,1153870
geram18,d,20170211,000000,1152710,1154790,1152710,1154330,1154330
geram18,d,20170212,000000,1151100,1157100,1151100,1155020,1155020
geram18,d,20170213,000000,1146480,1154100,1146480,1147860,1147860
geram18,d,20170214,000000,1145330,1150400,1145330,1145790,1145790
geram18,d,20170215,000000,1144860,1150400,1144860,1149250,1149250
geram18,d,20170216,000000,1149250,1152250,1149250,1150170,1150170
geram18,d,20170218,000000,1146940,1150640,1146940,1149480,1149480
geram18,d,20170219,000000,1147630,1151100,1147630,1148330,1148330
geram18,d,20170220,000000,1145090,1149020,1145090,1146020,1146020
geram18,d,20170221,000000,1144400,1149250,1144400,1149020,1149020
geram18,d,20170222,000000,1147630,1151100,1147630,1149830,1149830
geram18,d,20170223,000000,1149480,1153410,1149480,1152940,1152940
geram18,d,20170225,000000,1154560,1160790,1154560,1159870,1159870
geram18,d,20170226,000000,1160330,1164030,1160330,1163790,1163790
geram18,d,20170227,000000,1157790,1164030,1157790,1160330,1160330
geram18,d,20170228,000000,1156410,1161020,1156410,1160790,1160790
geram18,d,20170301,000000,1157100,1162640,1157100,1161490,1161490
geram18,d,20170304,000000,1150400,1158480,1150400,1153170,1153170
geram18,d,20170305,000000,1151560,1153870,1151560,1152020,1152020
geram18,d,20170306,000000,1144170,1152480,1144170,1144630,1144630
geram18,d,20170307,000000,1133320,1144860,1133320,1133780,1133780
geram18,d,20170308,000000,1124550,1133320,1124550,1127780,1127780
geram18,d,20170309,000000,1128470,1137010,1128470,1135860,1135860
geram18,d,20170311,000000,1114850,1142090,1114850,1125240,1125240
geram18,d,20170312,000000,1123620,1129400,1123620,1128930,1128930
geram18,d,20170313,000000,1128930,1132860,1128930,1130550,1130550
geram18,d,20170314,000000,1127320,1131240,1127320,1128240,1128240
geram18,d,20170315,000000,1126390,1129400,1126390,1127090,1127090
geram18,d,20170316,000000,1134240,1142090,1134240,1138630,1138630
geram18,d,20170318,000000,1138860,1152480,1138860,1151790,1151790
geram18,d,20170319,000000,1151790,1153870,1151790,1153640,1153640
geram18,d,20170321,000000,1153410,1158950,1153410,1158950,1158950
geram18,d,20170322,000000,1157560,1157560,1157560,1157560,1157560
geram18,d,20170326,000000,1156870,1172800,1156870,1165640,1165640
geram18,d,20170327,000000,1165870,1173490,1165870,1170490,1170490
geram18,d,20170328,000000,1169100,1172110,1169100,1170490,1170490
geram18,d,20170329,000000,1166100,1168870,1166100,1167030,1167030
geram18,d,20170330,000000,1164490,1167490,1164490,1166100,1166100
geram18,d,20170401,000000,1165640,1167030,1165640,1166330,1166330
geram18,d,20170403,000000,1159410,1164260,1159410,1162180,1162180
geram18,d,20170404,000000,1162410,1167030,1162410,1164950,1164950
geram18,d,20170405,000000,1161720,1167950,1161720,1161950,1161950
geram18,d,20170406,000000,1162640,1165180,1162640,1163330,1163330
geram18,d,20170408,000000,1164490,1167490,1164490,1166330,1166330
geram18,d,20170409,000000,1165870,1168410,1165870,1167950,1167950
geram18,d,20170410,000000,1165180,1168640,1165180,1167030,1167030
geram18,d,20170411,000000,1166910,1169680,1166910,1168870,1168870
geram18,d,20170412,000000,1167950,1171770,1167950,1168180,1168180
geram18,d,20170413,000000,1169800,1174410,1169800,1170610,1170610
geram18,d,20170415,000000,1173840,1191500,1173840,1189880,1189880
geram18,d,20170416,000000,1188270,1190340,1188270,1189070,1189070
geram18,d,20170417,000000,1186880,1189650,1186880,1188730,1188730
geram18,d,20170418,000000,1185150,1188270,1185150,1187460,1187460
geram18,d,20170419,000000,1176950,1188040,1176950,1178340,1178340
geram18,d,20170420,000000,1176720,1179380,1176720,1178220,1178220
geram18,d,20170422,000000,1178450,1181920,1178450,1181690,1181690
geram18,d,20170423,000000,1181230,1182730,1181230,1181570,1181570
geram18,d,20170424,000000,1174760,1180300,1174760,1177760,1177760
geram18,d,20170425,000000,1175800,1177990,1175800,1176260,1176260
geram18,d,20170426,000000,1169570,1178110,1169570,1170370,1170370
geram18,d,20170427,000000,1170140,1172110,1170140,1171070,1171070
geram18,d,20170429,000000,1170260,1173610,1170260,1172680,1172680
geram18,d,20170430,000000,1172800,1177070,1172800,1174990,1174990
geram18,d,20170501,000000,1165300,1175450,1165300,1166100,1166100
geram18,d,20170502,000000,1161260,1164370,1161260,1161260,1161260
geram18,d,20170503,000000,1159750,1163910,1159750,1161830,1161830
geram18,d,20170504,000000,1147630,1158600,1147630,1149940,1149940
geram18,d,20170506,000000,1132630,1147400,1132630,1133090,1133090
geram18,d,20170507,000000,1128360,1139210,1128360,1137590,1137590
geram18,d,20170508,000000,1135510,1142210,1135510,1140710,1140710
geram18,d,20170509,000000,1133780,1141170,1133780,1134010,1134010
geram18,d,20170510,000000,1133670,1137820,1133670,1134820,1134820
geram18,d,20170511,000000,1133670,1138280,1133670,1137010,1137010
geram18,d,20170513,000000,1135280,1140250,1135280,1139780,1139780
geram18,d,20170514,000000,1138510,1140940,1138510,1140590,1140590
geram18,d,20170515,000000,1135980,1141290,1135980,1139090,1139090
geram18,d,20170516,000000,1138280,1147400,1138280,1145900,1145900
geram18,d,20170517,000000,1150980,1160680,1150980,1158600,1158600
geram18,d,20170518,000000,1151910,1160450,1151910,1152710,1152710
geram18,d,20170520,000000,1146130,1152600,1146130,1148560,1148560
geram18,d,20170521,000000,1147860,1151100,1147860,1150750,1150750
geram18,d,20170522,000000,1146600,1153520,1146600,1151790,1151790
geram18,d,20170523,000000,1148560,1153870,1148560,1149250,1149250
geram18,d,20170524,000000,1146130,1149130,1146130,1146940,1146940
geram18,d,20170525,000000,1147290,1149710,1147290,1148210,1148210
geram18,d,20170527,000000,1145900,1152600,1145900,1146830,1146830
geram18,d,20170528,000000,1145670,1149250,1145670,1148900,1148900
geram18,d,20170529,000000,1141860,1149370,1141860,1145560,1145560
geram18,d,20170530,000000,1139780,1146830,1139780,1140480,1140480
geram18,d,20170531,000000,1137070,1140710,1137070,1138510,1138510
geram18,d,20170601,000000,1137130,1140130,1137130,1137590,1137590
geram18,d,20170603,000000,1141400,1143250,1141400,1142320,1142320
geram18,d,20170604,000000,1142440,1143130,1142440,1142790,1142790
geram18,d,20170605,000000,1140940,1143130,1140940,1141290,1141290
geram18,d,20170606,000000,1141400,1153870,1141400,1152140,1152140
geram18,d,20170607,000000,1149940,1158480,1149940,1150750,1150750
geram18,d,20170701,000000,1156410,1157100,1156410,1157100,1157100
geram18,d,20170704,000000,1149940,1149940,1149940,1149940,1149940
geram18,d,20170705,000000,1146830,1146830,1146830,1146830,1146830
geram18,d,20170706,000000,1146080,1147980,1146080,1147060,1147060
geram18,d,20170708,000000,1134710,1144170,1134710,1136090,1136090
geram18,d,20170709,000000,1135510,1137010,1135510,1136900,1136900
geram18,d,20170710,000000,1131820,1137130,1131820,1134360,1134360
geram18,d,20170711,000000,1133440,1137360,1133440,1134130,1134130
geram18,d,20170712,000000,1134710,1138750,1134710,1136900,1136900
geram18,d,20170713,000000,1134130,1137480,1134130,1134590,1134590
geram18,d,20170715,000000,1136670,1142090,1136670,1137820,1137820
geram18,d,20170716,000000,1134360,1137480,1134360,1136780,1136780
geram18,d,20170717,000000,1136490,1138630,1136490,1138050,1138050
geram18,d,20170718,000000,1136320,1140360,1136320,1137130,1137130
geram18,d,20170719,000000,1136210,1139090,1136210,1138630,1138630
geram18,d,20170720,000000,1138170,1139090,1138170,1138630,1138630
geram18,d,20170722,000000,1143480,1150750,1143480,1145330,1145330
geram18,d,20170723,000000,1144290,1147060,1144290,1146480,1146480
geram18,d,20170724,000000,1146020,1151330,1146020,1150750,1150750
geram18,d,20170725,000000,1147860,1151670,1147860,1148560,1148560
geram18,d,20170726,000000,1147400,1156520,1147400,1154790,1154790
geram18,d,20170727,000000,1156750,1164950,1156750,1162060,1162060
geram18,d,20170729,000000,1165300,1176380,1165300,1174990,1174990
geram18,d,20170730,000000,1176840,1184690,1176840,1180300,1180300
geram18,d,20170731,000000,1171880,1179260,1171880,1175920,1175920
geram18,d,20170801,000000,1174990,1180300,1174990,1179840,1179840
geram18,d,20170802,000000,1176490,1181340,1176490,1179490,1179490
geram18,d,20170803,000000,1178110,1183070,1178110,1182150,1182150
geram18,d,20170805,000000,1177070,1178800,1177070,1177650,1177650
geram18,d,20170806,000000,1172910,1179610,1172910,1174760,1174760
geram18,d,20170807,000000,1171410,1173490,1171410,1171640,1171640
geram18,d,20170808,000000,1171820,1177420,1171820,1175450,1175450
geram18,d,20170809,000000,1175920,1179720,1175920,1178800,1178800
geram18,d,20170810,000000,1179610,1181230,1179610,1180530,1180530
geram18,d,20170812,000000,1190000,1196120,1190000,1190230,1190230
geram18,d,20170813,000000,1189650,1192310,1189650,1191610,1191610
geram18,d,20170814,000000,1180070,1191500,1180070,1181800,1181800
geram18,d,20170815,000000,1175800,1179960,1175800,1176950,1176950
geram18,d,20170816,000000,1175800,1178110,1175800,1177180,1177180
geram18,d,20170817,000000,1182730,1187340,1182730,1185730,1185730
geram18,d,20170819,000000,1181570,1185270,1181570,1182260,1182260
geram18,d,20170820,000000,1182260,1185730,1182260,1185500,1185500
geram18,d,20170821,000000,1185030,1189420,1185030,1187570,1187570
geram18,d,20170822,000000,1183190,1188730,1183190,1186880,1186880
geram18,d,20170823,000000,1186650,1191730,1186650,1190580,1190580
geram18,d,20170824,000000,1189650,1196580,1189650,1195890,1195890
geram18,d,20170826,000000,1196580,1207660,1196580,1206740,1206740
geram18,d,20170827,000000,1208120,1214820,1208120,1212050,1212050
geram18,d,20170828,000000,1209510,1219430,1209510,1211350,1211350
geram18,d,20170829,000000,1220590,1232820,1220590,1230050,1230050
geram18,d,20170830,000000,1218280,1226820,1218280,1226130,1226130
geram18,d,20170831,000000,1221050,1237210,1221050,1236750,1236750
geram18,d,20170902,000000,1250600,1261220,1250600,1255450,1255450
geram18,d,20170903,000000,1255680,1266070,1255680,1264220,1264220
geram18,d,20170904,000000,1257530,1268610,1257530,1258680,1258680
geram18,d,20170905,000000,1247370,1258220,1247370,1256140,1256140
geram18,d,20170906,000000,1253830,1262140,1253830,1258910,1258910
geram18,d,20170907,000000,1252680,1264450,1252680,1264220,1264220
geram18,d,20170909,000000,1267920,1269300,1267920,1268380,1268380
geram18,d,20170910,000000,1263990,1271150,1263990,1264450,1264450
geram18,d,20170911,000000,1253600,1261220,1253600,1255450,1255450
geram18,d,20170912,000000,1251990,1256370,1251990,1254760,1254760
geram18,d,20170913,000000,1250830,1261220,1250830,1251750,1251750
geram18,d,20170914,000000,1243210,1252680,1243210,1249220,1249220
geram18,d,20170916,000000,1236290,1244370,1236290,1237440,1237440
geram18,d,20170917,000000,1229820,1239290,1229820,1230510,1230510
geram18,d,20170918,000000,1217120,1230280,1217120,1221050,1221050
geram18,d,20170919,000000,1209970,1223820,1209970,1216200,1216200
geram18,d,20170920,000000,1214120,1224280,1214120,1218970,1218970
geram18,d,20170921,000000,1195650,1208350,1195650,1198190,1198190
geram18,d,20170923,000000,1197270,1205350,1197270,1204890,1204890
geram18,d,20170924,000000,1204660,1214350,1204660,1213660,1213660
geram18,d,20170925,000000,1209740,1220590,1209740,1220360,1220360
geram18,d,20170926,000000,1213660,1230750,1213660,1215740,1215740
geram18,d,20170927,000000,1206740,1212970,1206740,1211120,1211120
geram18,d,20170928,000000,1209740,1213660,1209740,1212050,1212050
geram18,d,20171002,000000,1203270,1206970,1203270,1206270,1206270
geram18,d,20171003,000000,1204200,1211120,1204200,1210890,1210890
geram18,d,20171004,000000,1208350,1219900,1208350,1215510,1215510
geram18,d,20171005,000000,1213660,1219900,1213660,1214120,1214120
geram18,d,20171007,000000,1213200,1224970,1213200,1224050,1224050
geram18,d,20171008,000000,1223590,1236750,1223590,1235360,1235360
geram18,d,20171009,000000,1236510,1258440,1236510,1255670,1255670
geram18,d,20171010,000000,1242050,1256140,1242050,1246900,1246900
geram18,d,20171011,000000,1240670,1248060,1240670,1245050,1245050
geram18,d,20171012,000000,1246210,1254290,1246210,1249210,1249210
geram18,d,20171014,000000,1240900,1251060,1240900,1242280,1242280
geram18,d,20171015,000000,1238360,1247360,1238360,1240670,1240670
geram18,d,20171016,000000,1242280,1246900,1242280,1242980,1242980
geram18,d,20171017,000000,1221740,1235590,1221740,1227740,1227740
geram18,d,20171018,000000,1224740,1234900,1224740,1230970,1230970
geram18,d,20171019,000000,1230050,1233970,1230050,1232130,1232130
geram18,d,20171021,000000,1220350,1228200,1220350,1221040,1221040
geram18,d,20171022,000000,1216430,1222660,1216430,1217120,1217120
geram18,d,20171023,000000,1212960,1221280,1212960,1220350,1220350
geram18,d,20171024,000000,1224510,1229360,1224510,1225890,1225890
geram18,d,20171025,000000,1219890,1230280,1219890,1226590,1226590
geram18,d,20171026,000000,1225430,1231430,1225430,1226120,1226120
geram18,d,20171028,000000,1224280,1239980,1224280,1239510,1239510
geram18,d,20171029,000000,1235360,1242510,1235360,1241130,1241130
geram18,d,20171030,000000,1235360,1239510,1235360,1237670,1237670
geram18,d,20171031,000000,1233510,1241360,1233510,1236280,1236280
geram18,d,20171101,000000,1236970,1243670,1236970,1241590,1241590
geram18,d,20171102,000000,1239740,1246440,1239740,1243670,1243670
geram18,d,20171104,000000,1236050,1242750,1236050,1237210,1237210
geram18,d,20171105,000000,1237090,1243210,1237090,1242750,1242750
geram18,d,20171106,000000,1242280,1247130,1242280,1245290,1245290
geram18,d,20171107,000000,1240670,1249670,1240670,1242280,1242280
geram18,d,20171108,000000,1242750,1250130,1242750,1249440,1249440
geram18,d,20171109,000000,1249440,1254520,1249440,1251060,1251060
geram18,d,20171111,000000,1242750,1251520,1242750,1243670,1243670
geram18,d,20171112,000000,1243440,1256600,1243440,1256140,1256140
geram18,d,20171113,000000,1257980,1266290,1257980,1262600,1262600
geram18,d,20171114,000000,1251290,1262140,1251290,1257980,1257980
geram18,d,20171115,000000,1254520,1261680,1254520,1254980,1254980
geram18,d,20171116,000000,1251980,1257750,1251980,1256600,1256600
geram18,d,20171118,000000,1265600,1272070,1265600,1266060,1266060
geram18,d,20171119,000000,1265600,1266990,1265600,1265600,1265600
geram18,d,20171120,000000,1261680,1271830,1261680,1262600,1262600
geram18,d,20171121,000000,1253130,1262370,1253130,1261680,1261680
geram18,d,20171122,000000,1262830,1270450,1262830,1269760,1269760
geram18,d,20171123,000000,1266760,1271140,1266760,1270220,1270220
geram18,d,20171125,000000,1272070,1281070,1272070,1277380,1277380
geram18,d,20171126,000000,1270220,1281300,1270220,1278300,1278300
geram18,d,20171128,000000,1280840,1287760,1280840,1287070,1287070
geram18,d,20171129,000000,1288690,1301390,1288690,1295150,1295150
geram18,d,20171130,000000,1288000,1297230,1288000,1295380,1295380
geram18,d,20171202,000000,1296310,1303930,1296310,1300000,1300000
geram18,d,20171203,000000,1299770,1304390,1299770,1301150,1301150
geram18,d,20171204,000000,1299540,1311080,1299540,1309930,1309930
geram18,d,20171205,000000,1306700,1316160,1306700,1307850,1307850
geram18,d,20171206,000000,1305770,1309930,1305770,1306000,1306000
geram18,d,20171207,000000,1296080,1304850,1296080,1298620,1298620
geram18,d,20171209,000000,1276910,1286840,1276910,1285690,1285690
geram18,d,20171210,000000,1281990,1290070,1281990,1285920,1285920
geram18,d,20171211,000000,1282690,1291460,1282690,1284300,1284300
geram18,d,20171212,000000,1278070,1284990,1278070,1278070,1278070
geram18,d,20171213,000000,1277380,1283610,1277380,1278530,1278530
geram18,d,20171214,000000,1279220,1285690,1279220,1279450,1279450
geram18,d,20171216,000000,1277610,1284760,1277610,1281070,1281070
geram18,d,20171217,000000,1277610,1282220,1277610,1278990,1278990
geram18,d,20171218,000000,1278530,1282450,1278530,1280610,1280610
geram18,d,20171219,000000,1281300,1288460,1281300,1287300,1287300
geram18,d,20171220,000000,1284300,1290540,1284300,1285690,1285690
geram18,d,20171221,000000,1284300,1287760,1284300,1286150,1286150
geram18,d,20171223,000000,1291460,1302310,1291460,1296080,1296080
geram18,d,20171224,000000,1293070,1300690,1293070,1297000,1297000
geram18,d,20171225,000000,1295150,1298380,1295150,1297920,1297920
geram18,d,20171226,000000,1298620,1303230,1298620,1301620,1301620
geram18,d,20171227,000000,1303930,1311540,1303930,1310620,1310620
geram18,d,20171230,000000,1325400,1340860,1325400,1340630,1340630
geram18,d,20171231,000000,1333710,1355410,1333710,1345250,1345250
geram18,d,20180101,000000,1346870,1371570,1346870,1366260,1366260
geram18,d,20180102,000000,1369720,1386110,1369720,1383340,1383340
geram18,d,20180103,000000,1383110,1402970,1383110,1400430,1400430
geram18,d,20180104,000000,1375960,1397200,1375960,1375960,1375960
geram18,d,20180106,000000,1351250,1367880,1351250,1359790,1359790
geram18,d,20180107,000000,1358870,1372720,1358870,1372030,1372030
geram18,d,20180108,000000,1363260,1380110,1363260,1372260,1372260
geram18,d,20180109,000000,1365340,1374110,1365340,1369950,1369950
geram18,d,20180110,000000,1367880,1384500,1367880,1384270,1384270
geram18,d,20180111,000000,1381270,1387500,1381270,1385880,1385880
geram18,d,20180113,000000,1388190,1412200,1388190,1411050,1411050
geram18,d,20180114,000000,1410590,1416820,1410590,1416360,1416360
geram18,d,20180115,000000,1394190,1404580,1394190,1402500,1402500
geram18,d,20180116,000000,1402740,1402740,1402740,1402740,1402740
geram18,d,20180117,000000,1402740,1414510,1402740,1413820,1413820
geram18,d,20180118,000000,1404810,1413360,1404810,1406890,1406890
geram18,d,20180120,000000,1407350,1422820,1407350,1422130,1422130
geram18,d,20180121,000000,1422130,1445220,1422130,1441750,1441750
geram18,d,20180123,000000,1438750,1449830,1438750,1442680,1442680
geram18,d,20180124,000000,1443600,1455600,1443600,1448450,1448450
geram18,d,20180125,000000,1450060,1456070,1450060,1454450,1454450
geram18,d,20180127,000000,1434830,1449140,1434830,1438290,1438290
geram18,d,20180128,000000,1439210,1448450,1439210,1447290,1447290
geram18,d,20180129,000000,1447290,1450990,1447290,1447990,1447990
geram18,d,20180130,000000,1436900,1444290,1436900,1442680,1442680
geram18,d,20180131,000000,1442910,1457220,1442910,1455140,1455140
geram18,d,20180201,000000,1453990,1462990,1453990,1457910,1457910
geram18,d,20180203,000000,1456300,1474300,1456300,1472920,1472920
geram18,d,20180204,000000,1472230,1483770,1472230,1478690,1478690
geram18,d,20180205,000000,1477540,1489310,1477540,1483310,1483310
geram18,d,20180206,000000,1479380,1512170,1479380,1480310,1480310
geram18,d,20180207,000000,1478690,1493930,1478690,1488160,1488160
geram18,d,20180208,000000,1467150,1477770,1467150,1477070,1477070
geram18,d,20180210,000000,1472690,1493000,1472690,1489310,1489310
geram18,d,20180211,000000,1490230,1493240,1490230,1490460,1490460
geram18,d,20180212,000000,1490000,1517710,1490000,1506160,1506160
geram18,d,20180213,000000,1515860,1549100,1515860,1519780,1519780
geram18,d,20180214,000000,1496240,1517480,1496240,1496470,1496470
geram18,d,20180215,000000,1483770,1511940,1483770,1487000,1487000
geram18,d,20180217,000000,1460220,1493700,1460220,1460220,1460220
geram18,d,20180218,000000,1417970,1456070,1417970,1456070,1456070
geram18,d,20180219,000000,1426520,1448220,1426520,1443370,1443370
geram18,d,20180221,000000,1431360,1434830,1431360,1429050,1429050
geram18,d,20180222,000000,1423280,1438980,1423280,1438750,1438750
geram18,d,20180223,000000,1437830,1438980,1437830,1438290,1438290
geram18,d,20180224,000000,1438520,1453760,1438520,1452600,1452600
geram18,d,20180225,000000,1451680,1465300,1451680,1465300,1465300
geram18,d,20180226,000000,1469460,1499470,1469460,1494160,1494160
geram18,d,20180227,000000,1469460,1496470,1469460,1469460,1469460
geram18,d,20180228,000000,1463220,1482620,1463220,1474070,1474070
geram18,d,20180301,000000,1468070,1477540,1468070,1473850,1473850
geram18,d,20180302,000000,1478920,1486540,1478920,1486080,1486080
geram18,d,20180303,000000,1481470,1485850,1481470,1485390,1485390
geram18,d,20180304,000000,1490240,1491860,1490240,1490240,1490240
geram18,d,20180305,000000,1485390,1496470,1485390,1485390,1485390
geram18,d,20180306,000000,1484460,1498310,1484460,1498310,1498310
geram18,d,20180307,000000,1496010,1505010,1496010,1496930,1496930
geram18,d,20180308,000000,1494850,1501080,1494850,1498550,1498550
geram18,d,20180309,000000,1496470,1501550,1496470,1500620,1500620
geram18,d,20180310,000000,1499470,1516780,1499470,1500620,1500620
geram18,d,20180311,000000,1509400,1517940,1509400,1509400,1509400
geram18,d,20180312,000000,1508010,1519550,1508010,1519550,1519550
geram18,d,20180313,000000,1517010,1533870,1517010,1533640,1533640
geram18,d,20180314,000000,1530640,1538480,1530640,1530640,1530640
geram18,d,20180315,000000,1512860,1531100,1512860,1519780,1519780
geram18,d,20180316,000000,1517250,1522560,1517250,1518630,1518630
geram18,d,20180317,000000,1511010,1519090,1511010,1513330,1513330
geram18,d,20180318,000000,1512860,1532710,1512860,1522790,1522790
geram18,d,20180319,000000,1523020,1535480,1523020,1533640,1533640
geram18,d,20180320,000000,1528330,1534790,1528330,1533410,1533410
geram18,d,20180321,000000,1535020,1543330,1535020,1543330,1543330
geram18,d,20180322,000000,1535020,1544950,1535020,1541490,1541490
geram18,d,20180323,000000,1547260,1554180,1547260,1552570,1552570
geram18,d,20180324,000000,1552800,1565270,1552800,1565270,1565270
geram18,d,20180325,000000,1581430,1596430,1581430,1596430,1596430
geram18,d,20180326,000000,1597820,1623210,1597820,1620670,1620670
geram18,d,20180327,000000,1594820,1621600,1594820,1595740,1595740
geram18,d,20180328,000000,1574270,1595970,1574270,1574270,1574270
geram18,d,20180329,000000,1576580,1589740,1576580,1588580,1588580
geram18,d,20180330,000000,1589740,1591810,1589740,1591810,1591810
geram18,d,20180331,000000,1592970,1592970,1592970,1592970,1592970
geram18,d,20180403,000000,1599430,1615590,1599430,1599900,1599900
